3.996813e+002,0.000000e+000
4.001635e+002,2.468507e-002
4.006456e+002,2.523400e-002
4.011277e+002,2.563864e-002
4.016098e+002,2.588935e-002
4.020919e+002,2.598797e-002
4.025741e+002,2.596540e-002
4.030562e+002,2.588103e-002
4.035383e+002,2.580428e-002
4.040204e+002,2.579320e-002
4.045026e+002,2.587916e-002
4.049847e+002,2.606128e-002
4.054668e+002,2.631002e-002
4.059489e+002,2.657946e-002
4.064311e+002,2.682716e-002
4.069132e+002,2.703036e-002
4.073953e+002,2.718714e-002
4.078774e+002,2.730705e-002
4.083596e+002,2.739562e-002
4.088417e+002,2.745146e-002
4.093238e+002,2.746956e-002
4.098059e+002,2.745465e-002
4.102881e+002,2.742974e-002
4.107702e+002,2.743328e-002
4.112523e+002,2.750338e-002
4.117344e+002,2.766235e-002
4.122166e+002,2.790459e-002
4.126987e+002,2.819659e-002
4.131808e+002,2.848595e-002
4.136629e+002,2.871979e-002
4.141451e+002,2.886465e-002
4.146272e+002,2.891679e-002
4.151093e+002,2.889245e-002
4.155914e+002,2.881115e-002
4.160736e+002,2.867858e-002
4.165557e+002,2.848271e-002
4.170378e+002,2.820309e-002
4.175200e+002,2.783973e-002
4.180021e+002,2.745590e-002
4.184842e+002,2.719769e-002
4.189663e+002,2.722066e-002
4.194484e+002,2.756204e-002
4.199306e+002,2.810388e-002
4.204127e+002,2.867048e-002
4.208948e+002,2.912491e-002
4.213770e+002,2.940325e-002
4.218591e+002,2.950575e-002
4.223412e+002,2.947777e-002
4.228233e+002,2.938790e-002
4.233055e+002,2.930627e-002
4.237876e+002,2.928317e-002
4.242697e+002,2.933818e-002
4.247518e+002,2.945733e-002
4.252339e+002,2.960846e-002
4.257161e+002,2.976109e-002
4.261982e+002,2.990207e-002
4.266803e+002,3.003405e-002
4.271624e+002,3.016581e-002
4.276446e+002,3.029975e-002
4.281267e+002,3.042734e-002
4.286088e+002,3.053365e-002
4.290909e+002,3.060768e-002
4.295731e+002,3.065207e-002
4.300552e+002,3.068597e-002
4.305373e+002,3.073505e-002
4.310194e+002,3.081649e-002
4.315016e+002,3.092673e-002
4.319837e+002,3.104178e-002
4.324658e+002,3.112866e-002
4.329479e+002,3.116499e-002
4.334301e+002,3.115360e-002
4.339122e+002,3.112604e-002
4.343943e+002,3.112914e-002
4.348764e+002,3.120372e-002
4.353586e+002,3.136536e-002
4.358407e+002,3.159447e-002
4.363228e+002,3.184370e-002
4.368049e+002,3.205930e-002
4.372870e+002,3.220892e-002
4.377692e+002,3.229456e-002
4.382513e+002,3.234398e-002
4.387334e+002,3.239095e-002
4.392155e+002,3.245546e-002
4.396977e+002,3.253842e-002
4.401798e+002,3.262345e-002
4.406619e+002,3.269034e-002
4.411440e+002,3.272898e-002
4.416262e+002,3.274875e-002
4.421083e+002,3.277411e-002
4.425904e+002,3.282818e-002
4.430725e+002,3.291659e-002
4.435547e+002,3.302223e-002
4.440368e+002,3.311628e-002
4.445189e+002,3.317785e-002
4.450010e+002,3.321010e-002
4.454832e+002,3.324480e-002
4.459653e+002,3.332852e-002
4.464474e+002,3.350274e-002
4.469295e+002,3.378323e-002
4.474117e+002,3.415045e-002
4.478938e+002,3.455462e-002
4.483759e+002,3.493542e-002
4.488580e+002,3.524689e-002
4.493401e+002,3.547410e-002
4.498223e+002,3.563012e-002
4.503044e+002,3.574273e-002
4.507865e+002,3.583715e-002
4.512687e+002,3.592691e-002
4.517508e+002,3.601370e-002
4.522329e+002,3.609568e-002
4.527150e+002,3.617814e-002
4.531971e+002,3.627796e-002
4.536793e+002,3.641527e-002
4.541614e+002,3.660142e-002
4.546435e+002,3.682861e-002
4.551257e+002,3.706829e-002
4.556078e+002,3.727569e-002
4.560899e+002,3.740441e-002
4.565720e+002,3.742630e-002
4.570542e+002,3.735304e-002
4.575363e+002,3.723789e-002
4.580184e+002,3.715187e-002
4.585005e+002,3.714201e-002
4.589827e+002,3.721094e-002
4.594648e+002,3.732390e-002
4.599469e+002,3.743674e-002
4.604290e+002,3.751804e-002
4.609112e+002,3.755812e-002
4.613933e+002,3.756372e-002
4.618754e+002,3.754655e-002
4.623575e+002,3.751161e-002
4.628397e+002,3.745338e-002
4.633218e+002,3.736160e-002
4.638039e+002,3.723332e-002
4.642860e+002,3.708228e-002
4.647682e+002,3.693834e-002
4.652503e+002,3.683681e-002
4.657324e+002,3.680322e-002
4.662145e+002,3.684033e-002
4.666967e+002,3.692331e-002
4.671788e+002,3.700708e-002
4.676609e+002,3.704545e-002
4.681430e+002,3.701350e-002
4.686252e+002,3.691988e-002
4.691073e+002,3.679802e-002
4.695894e+002,3.668796e-002
4.700715e+002,3.661628e-002
4.705536e+002,3.658794e-002
4.710358e+002,3.658717e-002
4.715179e+002,3.658983e-002
4.720000e+002,3.657883e-002
4.724821e+002,3.655697e-002
4.729643e+002,3.654467e-002
4.734464e+002,3.656343e-002
4.739285e+002,3.661804e-002
4.744106e+002,3.669299e-002
4.748928e+002,3.676037e-002
4.753749e+002,3.679570e-002
4.758570e+002,3.678989e-002
4.763391e+002,3.675497e-002
4.768213e+002,3.671741e-002
4.773034e+002,3.670531e-002
4.777855e+002,3.673364e-002
4.782676e+002,3.679653e-002
4.787498e+002,3.687061e-002
4.792319e+002,3.692732e-002
4.797140e+002,3.694849e-002
4.801961e+002,3.693531e-002
4.806783e+002,3.690621e-002
4.811604e+002,3.688621e-002
4.816425e+002,3.689431e-002
4.821246e+002,3.693563e-002
4.826068e+002,3.700025e-002
4.830889e+002,3.707147e-002
4.835710e+002,3.713605e-002
4.840531e+002,3.719191e-002
4.845352e+002,3.724699e-002
4.850174e+002,3.730997e-002
4.854995e+002,3.738073e-002
4.859816e+002,3.744715e-002
